qsetId,qId,qType,objName,objIndex,totalSteps,exposureStep,temporalExposure,spatialExposureRatio,objArea,totalArea,requestedAssist,answeredCorrect,navigated,classY 
1188,3397,color_room,table,7,37,2,5,0.0011607473358775443,14249,12275712,False,False,False,0
1188,3384,exist_positive,plant,18,37,37,1,0.02702702702702703,331776,12275712,False,True,False,3
1188,3401,color_room,picture,17,37,2,5,0.0006854184914080747,8414,12275712,False,True,False,3
1188,3382,exist_positive,appliance,9,37,11,2,0.05405405405405406,663552,12275712,False,True,False,3
634,3189,color_room,stove,4,25,12,3,0.0024756462191358026,20534,8294400,False,True,False,3
634,3158,location,sofa,33,25,2,4,0.004943335262345679,41002,8294400,False,False,False,0
753,969,location,console,14,33,7,7,4.9412674195660305e-05,541,10948608,False,False,True,1
2728,154,color_room,wardrobe,25,43,42,1,0.000258790464398507,3692,14266368,False,True,True,4
2516,4488,exist_positive,stool,12,29,29,1,0.034482758620689655,331776,9621504,True,True,True,5
2758,3727,color_room,fireplace,26,41,19,6,2.720025030111412e-06,37,13602816,True,True,True,5
2758,3710,color,towel,31,41,4,4,0.0003524270268744354,4794,13602816,False,True,False,3
2758,3721,color_room,table,7,41,4,4,0.00335107083709726,45584,13602816,False,True,False,3
608,3325,exist_positive,shelves,32,33,5,2,0.06060606060606061,663552,10948608,True,True,True,5
608,3272,location,plant,18,33,14,6,0.0038724557496258886,42398,10948608,True,True,True,5
1625,1148,exist_positive,countertop,34,33,33,1,0.030303030303030304,331776,10948608,True,True,True,5
1625,1167,color_room,table,7,33,31,2,0.0008325259247568275,9115,10948608,False,False,False,0
1625,1159,color_room,bed,35,33,4,5,0.024109366231762065,263964,10948608,True,True,True,5
1625,1095,location,fireplace,26,33,3,7,0.005708031559811074,62495,10948608,True,True,True,5
2703,5263,exist_positive,cushion,24,29,13,2,0.06896551724137931,663552,9621504,False,True,False,3
2703,5206,location,fireplace,26,29,1,7,0.0006447017015219242,6203,9621504,False,True,False,3
1830,2135,color_room,picture,17,37,12,4,0.005888212431181181,72282,12275712,False,False,False,0
1830,2140,color_room,fireplace,26,37,6,3,0.012604238352936269,154726,12275712,False,True,False,3
1830,2089,location,curtain,15,37,1,7,0.0015740838494744745,19323,12275712,True,True,True,5
543,2290,location,stool,12,35,2,2,0.001357197971781305,15760,11612160,False,True,False,3
36,4253,color_room,cabinet,21,45,30,12,0.021487657000171467,320809,14929920,False,True,False,3
36,4240,color_room,sink,23,45,1,11,0.0019224483453360768,28702,14929920,True,True,True,5
36,4192,location,washer,10,45,4,4,0.0041056482553155004,61297,14929920,False,True,False,3
2409,5101,location,sofa,33,35,1,4,0.004094845403439153,47550,11612160,False,False,False,0
2409,5165,exist_positive,shelves,32,35,35,1,0.02857142857142857,331776,11612160,False,True,False,3
3132,3029,location,fireplace,26,33,8,7,0.007609825833567153,83317,10948608,False,True,False,3
3132,3071,exist_positive,curtain,15,33,33,1,0.030303030303030304,331776,10948608,True,True,True,5
3132,3075,color,stove,4,33,2,7,0.0038465163790684623,42114,10948608,False,True,False,3
586,3095,location,console,14,31,4,4,0.004603572406411788,47348,10285056,False,False,False,0
586,3131,color_room,shelves,32,31,1,13,0.015004488065013939,154322,10285056,True,True,True,5
586,3127,color_room,microwave,13,31,1,7,0.001749723093389088,17996,10285056,True,True,True,5
3520,3504,color_room,fireplace,26,45,22,7,0.003303031764403292,49314,14929920,False,False,False,0
3520,3407,location,shower,36,45,28,4,0.0025511858067558298,38089,14929920,True,True,True,5
1342,4933,location,washer,10,41,4,5,0.008623729086683228,117307,13602816,False,True,True,4
1342,4965,exist_positive,dryer,22,41,7,2,0.04878048780487805,663552,13602816,False,True,True,4
1342,4969,color,washer,10,41,4,5,0.008623729086683228,117307,13602816,False,True,True,4
2019,4358,exist_positive,towel,31,31,23,2,0.06451612903225806,663552,10285056,False,True,False,3
2971,1431,exist_positive,console,14,43,5,2,0.046511627906976744,663552,14266368,False,True,True,4
2971,1391,location,console,14,43,2,6,0.001799336733778352,25670,14266368,False,False,True,1
2971,1452,color_room,door,19,43,2,11,0.007941264377871089,113293,14266368,False,True,True,4
1391,1050,location,towel,31,29,17,5,9.312473392933163e-05,896,9621504,True,False,True,2
1391,1077,exist_negative,sofa,33,29,5,2,0.06896551724137931,663552,9621504,False,True,False,3
1391,1078,exist_positive,fireplace,26,29,21,2,0.06896551724137931,663552,9621504,False,True,False,3
346,205,color,console,14,41,26,6,0.0011860779415085818,16134,13602816,False,True,False,3
346,204,exist_positive,seating,1,41,7,2,0.04878048780487805,663552,13602816,True,False,True,2
346,200,exist_positive,sofa,33,41,41,1,0.024390243902439025,331776,13602816,False,True,False,3
3610,3391,color_room,table,7,43,2,11,0.000563493104902383,8039,14266368,True,True,True,5
3610,3382,exist_positive,appliance,9,43,11,2,0.046511627906976744,663552,14266368,False,True,False,3
3610,3399,color_room,sofa,33,43,2,7,0.0010409096414728681,14850,14266368,True,False,True,2
2846,3477,color,stove,4,43,6,9,0.006719579923916164,95864,14266368,False,False,True,1
2846,3407,location,shower,36,43,30,3,0.003679002252009762,52486,14266368,False,True,True,4
2846,3492,color_room,sink,23,43,6,6,0.0008880326092807925,12669,14266368,False,True,True,4
769,4372,color_room,cabinet,21,39,6,10,0.006028086296098449,77999,12939264,True,True,True,5
769,4325,location,countertop,34,39,3,3,0.004011124589466604,51901,12939264,False,False,False,0
769,4358,exist_positive,towel,31,39,39,1,0.02564102564102564,331776,12939264,True,True,True,5
2594,54,exist_positive,sofa,33,27,3,2,0.07407407407407407,663552,8957952,False,True,False,3
2594,65,color_room,chair,8,27,13,2,1.1163265889346137e-06,10,8957952,True,True,True,5
2594,53,exist_negative,table,7,27,3,2,0.07407407407407407,663552,8957952,False,True,False,3
1801,879,exist_positive,toaster,11,31,5,2,0.06451612903225806,663552,10285056,False,False,False,0
1350,3199,location,wardrobe,25,33,2,2,0.006885898189066592,75391,10948608,False,True,False,3
1350,3259,color_room,cabinet,21,33,18,4,0.0027168750584549194,29746,10948608,True,False,True,2
2289,3837,location,fireplace,26,39,13,9,0.007544401288975941,97619,12939264,True,False,True,2
2289,3870,exist_positive,fridge,20,39,5,2,0.05128205128205128,663552,12939264,False,True,False,3
1870,4607,location,console,14,31,1,3,0.0036107727561230586,37137,10285056,False,True,False,3
1870,4654,exist_positive,picture,17,31,5,2,0.06451612903225806,663552,10285056,False,True,False,3
1880,4380,location,wardrobe,25,37,33,4,0.0112988150911328,138701,12275712,False,True,False,3
202,435,exist_positive,stove,37,27,13,2,0.07407407407407407,663552,8957952,False,True,False,3
2582,76,location,wardrobe,25,33,6,2,0.0019723055204826038,21594,10948608,False,True,False,3
2582,136,exist_positive,cushion,24,33,33,1,0.030303030303030304,331776,10948608,True,True,True,5
2582,126,exist_negative,chair,8,33,21,2,0.06060606060606061,663552,10948608,False,True,False,3
2582,154,color_room,wardrobe,25,33,6,2,0.0019723055204826038,21594,10948608,True,True,True,5
213,324,location,fireplace,26,29,13,8,0.016968864742975733,163266,9621504,False,False,False,0
213,367,exist_positive,curtain,15,29,29,1,0.034482758620689655,331776,9621504,True,True,True,5
604,3569,exist_positive,console,14,25,11,2,0.08,663552,8294400,False,True,True,4
604,3510,location,sofa,33,25,13,6,0.017585841049382715,145864,8294400,False,False,True,1
2438,731,exist_negative,sofa,33,29,29,1,0.034482758620689655,331776,9621504,False,True,True,4
2438,688,location,fireplace,26,29,10,2,0.0066603932191890165,64083,9621504,False,True,True,4
2438,755,color_room,sink,23,29,7,8,0.0006537439468922946,6290,9621504,False,False,True,1
1256,818,exist_positive,cushion,24,33,33,1,0.030303030303030304,331776,10948608,False,True,True,4
1256,765,location,console,14,33,32,1,0.000733609240553685,8032,10948608,False,True,True,4
2442,2733,color_room,stove,4,31,11,17,0.0006048581553663879,6221,10285056,False,True,True,4
2204,4490,color,plant,18,37,31,5,0.0021207731168668667,26034,12275712,False,True,True,4
2204,4457,location,plant,18,37,31,5,0.0021207731168668667,26034,12275712,False,True,True,4
3253,2738,color_room,plant,18,37,11,12,0.0004351682411578245,5342,12275712,True,True,True,5
3253,2723,color,stove,4,37,4,5,0.0015020717331915249,18439,12275712,False,False,False,0
2215,4444,color_room,countertop,34,41,1,7,0.02027712497177055,275826,13602816,False,True,True,4
2215,4456,color_room,sink,23,41,40,1,8.865811314363143e-05,1206,13602816,False,True,True,4
2789,3837,location,fireplace,26,39,13,9,0.007544401288975941,97619,12939264,False,False,False,0
2789,3870,exist_positive,fridge,20,39,5,2,0.05128205128205128,663552,12939264,False,True,False,3
2789,3875,color,fireplace,26,39,13,9,0.007544401288975941,97619,12939264,False,True,False,3
351,4050,location,shower,36,45,6,1,2.7662572873799726e-05,413,14929920,False,True,False,3
351,4091,exist_positive,shelves,32,45,33,2,0.044444444444444446,663552,14929920,False,True,False,3
351,4089,exist_positive,fridge,20,45,45,1,0.022222222222222223,331776,14929920,True,True,True,5
36,4253,color_room,cabinet,21,45,30,12,0.021487657000171467,320809,14929920,False,True,False,3
36,4240,color_room,sink,23,45,1,11,0.0019224483453360768,28702,14929920,False,True,False,3
36,4192,location,washer,10,45,4,4,0.0041056482553155004,61297,14929920,False,True,False,3
3086,3029,location,fireplace,26,35,8,8,0.008225256972001764,95513,11612160,False,True,True,4
3086,3071,exist_positive,curtain,15,35,35,1,0.02857142857142857,331776,11612160,False,False,True,1
3086,3075,color,stove,4,35,2,7,0.003626715443121693,42114,11612160,False,True,True,4
3325,3785,color_room,cushion,24,35,22,8,0.0014914537863756614,17319,11612160,True,False,True,2
3325,3787,color_room,door,19,35,27,2,5.201444003527337e-05,604,11612160,True,True,True,5
1881,2179,exist_positive,sofa,33,35,5,2,0.05714285714285714,663552,11612160,False,False,True,1
1881,2178,exist_positive,fireplace,26,35,5,2,0.05714285714285714,663552,11612160,False,True,True,4
1881,2148,location,countertop,34,35,29,6,0.00018187830687830687,2112,11612160,False,False,True,1
1680,387,color_room,countertop,34,33,2,9,0.006748894471333707,73891,10948608,False,True,False,3
1589,76,location,wardrobe,25,43,6,2,0.0015136298180447889,21594,14266368,False,True,False,3
443,3272,location,plant,18,35,16,1,0.0007201933145943563,8363,11612160,True,False,True,2
443,3325,exist_positive,shelves,32,35,35,1,0.02857142857142857,331776,11612160,False,False,False,0
3028,3888,color_room,sink,23,39,4,2,0.00011221658357075023,1452,12939264,False,True,False,3
3028,3837,location,fireplace,26,39,13,9,0.007544401288975941,97619,12939264,False,False,False,0
207,5283,color_room,shelves,32,37,28,6,0.004807704840256923,59018,12275712,True,True,True,5
207,5278,color_room,plant,18,37,26,2,0.00032136628816316316,3945,12275712,True,True,True,5
207,5263,exist_positive,cushion,24,37,37,1,0.02702702702702703,331776,12275712,False,True,False,3
1367,5205,location,seating,1,25,5,7,0.001921899112654321,15941,8294400,False,False,False,0
1367,5206,location,fireplace,26,25,16,6,0.0003988233024691358,3308,8294400,False,True,False,3
1367,5263,exist_positive,cushion,24,25,15,2,0.08,663552,8294400,False,True,False,3
1367,5269,color_room,shelves,32,25,1,2,0.0057966820987654325,48080,8294400,True,True,True,5
1636,3399,color_room,sofa,33,43,1,7,0.0015262469046080965,21774,14266368,True,True,True,5
1636,3346,location,seating,1,43,1,8,0.0009997639202914154,14263,14266368,False,True,False,3
1636,3382,exist_positive,appliance,9,43,3,4,0.09302325581395349,1327104,14266368,False,True,False,3
2074,4358,exist_positive,towel,31,31,7,2,0.06451612903225806,663552,10285056,True,True,True,5
2857,4607,location,console,14,41,37,4,0.0012287896859003312,16715,13602816,False,False,True,1
2857,4676,color_room,stove,4,41,22,1,0.0006592017417570009,8967,13602816,False,False,True,1
2857,4654,exist_positive,picture,17,41,39,2,0.04878048780487805,663552,13602816,False,True,True,4
3211,3885,color_room,door,19,31,8,4,3.091864545997611e-05,318,10285056,True,True,True,5
3211,3878,color_room,sofa,33,31,16,9,0.017295481910842295,177885,10285056,False,True,False,3
3391,4832,color,stove,4,37,35,2,8.129874666333e-05,998,12275712,False,False,True,1
3391,4799,location,shelves,32,37,35,2,9.35179971638305e-05,1148,12275712,False,True,True,4
3391,4836,color,seating,1,37,2,3,0.0005620040613530197,6899,12275712,False,True,True,4
51,3190,color_room,sink,23,27,2,3,0.0010212155635573846,9148,8957952,False,True,False,3
3463,1389,location,toilet,0,43,40,3,0.0006459247371159919,9215,14266368,False,True,False,3
3463,1444,color_room,console,14,43,2,6,0.001799336733778352,25670,14266368,False,True,False,3
3463,1446,color_room,shelves,32,43,2,5,0.000165564213680735,2362,14266368,True,True,True,5
2312,4653,exist_positive,chair,8,31,31,1,0.03225806451612903,331776,10285056,True,True,True,5
2312,4656,exist_positive,countertop,34,31,7,2,0.06451612903225806,663552,10285056,True,True,True,5
374,3499,color_room,toilet,0,35,21,2,0.0009832795965608466,11418,11612160,True,True,True,5
2046,2470,exist_positive,sofa,33,37,37,1,0.02702702702702703,331776,12275712,False,True,True,4
2046,2471,exist_positive,picture,17,37,37,1,0.02702702702702703,331776,12275712,False,True,True,4
3504,1391,location,console,14,35,2,4,0.002332038139329806,27080,11612160,False,True,False,3
3504,1437,color,console,14,35,2,4,0.002332038139329806,27080,11612160,False,False,False,0
3504,1436,color,bed,35,35,12,5,0.0013472084435626102,15644,11612160,True,True,True,5
2249,879,exist_positive,toaster,11,29,5,2,0.06896551724137931,663552,9621504,False,True,True,4
2249,846,location,clothes,39,29,28,1,0.00233373077639421,22454,9621504,False,True,True,4
110,4576,exist_positive,seating,1,45,15,2,0.044444444444444446,663552,14929920,True,True,True,5
110,4598,color_room,picture,17,45,23,1,0.0002498338906035665,3730,14929920,True,False,True,2
110,4532,location,countertop,34,45,36,9,0.0007652418767146777,11425,14929920,False,False,False,0
1451,2883,color,fireplace,26,29,2,5,0.01972238435903576,189759,9621504,False,True,True,4
1451,2891,color_room,plant,18,29,1,10,0.001133190819231588,10903,9621504,False,True,True,4
1451,2889,color_room,sofa,33,29,2,3,0.0028637934360366112,27554,9621504,False,True,True,4
2016,2387,color_room,plant,18,37,35,2,9.082976205372039e-05,1115,12275712,False,True,True,4
2016,2341,location,countertop,34,37,1,6,0.003767765160994328,46252,12275712,False,True,True,4
2016,2340,location,sofa,33,37,1,11,0.011002131688980647,135059,12275712,False,True,True,4
2616,4656,exist_positive,countertop,34,43,7,2,0.046511627906976744,663552,14266368,True,True,True,5
2616,4607,location,console,14,43,39,4,0.0012049317667958655,17190,14266368,False,True,False,3
2616,4661,color_room,plant,18,43,29,4,0.0017425598442434682,24860,14266368,False,True,False,3
1433,5206,location,fireplace,26,29,16,3,0.0003147117124308216,3028,9621504,True,False,True,2
550,5165,exist_positive,shelves,32,41,7,2,0.04878048780487805,663552,13602816,False,True,False,3
1279,1032,color_room,table,7,37,12,5,0.0005848947906239573,7180,12275712,True,True,True,5
1279,1021,color,console,14,37,1,3,0.0029165721711294627,35803,12275712,False,True,False,3
1279,969,location,console,14,37,1,3,0.0029165721711294627,35803,12275712,True,True,True,5
1726,2340,location,sofa,33,25,6,8,0.005241247106481482,43473,8294400,False,True,True,4
1726,2341,location,countertop,34,25,20,3,0.001164279513888889,9657,8294400,False,True,True,4
2509,879,exist_positive,toaster,11,37,15,2,0.05405405405405406,663552,12275712,True,True,True,5
2509,893,color_room,picture,17,37,1,5,0.00031892243806306306,3915,12275712,True,False,True,2
2509,880,exist_positive,coffeepot,29,37,15,2,0.05405405405405406,663552,12275712,False,True,False,3
297,377,color_room,curtain,15,27,4,4,0.0019939825531550067,17862,8957952,True,True,True,5
